# From NMAP.org

@{Code=001242; Vendor=Millennial Net}
@{Code=001243; Vendor=Cisco}
@{Code=001244; Vendor=Cisco}
@{Code=001245; Vendor=Zellweger Analytics}
@{Code=001246; Vendor=T.O.M}
@{Code=001247; Vendor=Samsung}
@{Code=001248; Vendor=Dell}
@{Code=001249; Vendor=Delta Elettronica S.p.A}
@{Code=00124A; Vendor=Dedicated Devices}
@{Code=00124B; Vendor=Texas Instruments}
@{Code=00124C; Vendor=BBWM}
@{Code=00124D; Vendor=Inducon}
@{Code=00124E; Vendor=XAC Automation}
@{Code=00124F; Vendor=nVent}
@{Code=001250; Vendor=Tokyo Aircaft Instrument}
@{Code=001251; Vendor=Silink}
@{Code=001252; Vendor=Citronix}
@{Code=001253; Vendor=AudioDev}
@{Code=001254; Vendor=Spectra}
@{Code=001255; Vendor=NetEffect}
@{Code=001256; Vendor=LG}
@{Code=001257; Vendor=LeapComm}
@{Code=001258; Vendor=Activis Polska}
@{Code=001259; Vendor=Thermo}
@{Code=00125A; Vendor=Microsoft}
@{Code=00125B; Vendor=Kaimei}
@{Code=00125C; Vendor=Green Hills}
@{Code=00125D; Vendor=CyberNet}
@{Code=00125E; Vendor=Caen}
@{Code=00125F; Vendor=AWIND}
@{Code=001260; Vendor=Stanton Magnetics}
@{Code=001261; Vendor=Adaptix}
@{Code=001262; Vendor=Nokia}
@{Code=001263; Vendor=Data Voice}
@{Code=001264; Vendor=daum}
@{Code=001265; Vendor=Enerdyne}
@{Code=001266; Vendor=Swisscom Hospitality}
@{Code=001267; Vendor=Panasonic}
@{Code=001268; Vendor=IPS d.o.o}
@{Code=001269; Vendor=Value}
@{Code=00126A; Vendor=OPTOELECTRONICS}
@{Code=00126B; Vendor=Ascalade}
@{Code=00126C; Vendor=Visonic 1993}
@{Code=00126D; Vendor=University Of California}
@{Code=00126E; Vendor=Seidel Elektronik Nfg.KG}
@{Code=00126F; Vendor=Rayson}
@{Code=001270; Vendor=NGES Denro}
@{Code=001271; Vendor=Measurement Computing}
@{Code=001272; Vendor=Redux}
@{Code=001273; Vendor=Stoke}
@{Code=001274; Vendor=NIT lab}
@{Code=001275; Vendor=Sentilla}
@{Code=001276; Vendor=CG Power Systems Ireland}
@{Code=001277; Vendor=Korenix}
@{Code=001278; Vendor=International Bar Code}
@{Code=001279; Vendor=HP}
@{Code=00127A; Vendor=Sanyu}
@{Code=00127B; Vendor=VIA Networking}
@{Code=00127C; Vendor=Swegon}
@{Code=00127D; Vendor=MobileAria}
@{Code=00127E; Vendor=Digital Lifestyles Group}
@{Code=00127F; Vendor=Cisco}
@{Code=001280; Vendor=Cisco}
@{Code=001281; Vendor=March Networks S.p.A}
@{Code=001282; Vendor=Qovia}
@{Code=001283; Vendor=Nortel}
@{Code=001284; Vendor=Lab33 Srl}
@{Code=001285; Vendor=Gizmondo}
@{Code=001286; Vendor=Endevco}
@{Code=001287; Vendor=Digital Everywhere Unterhaltungselektronik}
@{Code=001288; Vendor=2Wire}
@{Code=001289; Vendor=Advance Sterilization}
@{Code=00128A; Vendor=ARRIS}
@{Code=00128B; Vendor=Sensory}
@{Code=00128C; Vendor=Woodward Governor}
@{Code=00128D; Vendor=STB Datenservice}
@{Code=00128E; Vendor=Q-Free ASA}
@{Code=00128F; Vendor=Montilio}
@{Code=001290; Vendor=KYOWA Electric & Machinery}
@{Code=001291; Vendor=KWS Computersysteme}
@{Code=001292; Vendor=Griffin}
@{Code=001293; Vendor=GE Energy}
@{Code=001294; Vendor=Sumitomo Electric Device Innovations}
@{Code=001295; Vendor=Aiware}
@{Code=001296; Vendor=Addlogix}
@{Code=001297; Vendor=O2Micro}
@{Code=001298; Vendor=Mico Electric}
@{Code=001299; Vendor=Ktech Telecom}
@{Code=00129A; Vendor=IRT}
@{Code=00129B; Vendor=E2S}
@{Code=00129C; Vendor=Yulinet}
@{Code=00129D; Vendor=First do Brasil}
@{Code=00129E; Vendor=Surf}
@{Code=00129F; Vendor=RAE}
@{Code=0012A0; Vendor=NeoMeridian Sdn Bhd}
@{Code=0012A1; Vendor=BluePacket}
@{Code=0012A2; Vendor=Vita}
@{Code=0012A3; Vendor=Trust B.V}
@{Code=0012A4; Vendor=ThingMagic}
@{Code=0012A5; Vendor=Dolphin Interconnect}
@{Code=0012A6; Vendor=Dolby Australia}
@{Code=0012A7; Vendor=ISR}
@{Code=0012A8; Vendor=intec}
@{Code=0012A9; Vendor=3Com}
@{Code=0012AA; Vendor=IEE}
@{Code=0012AB; Vendor=WiLife}
@{Code=0012AC; Vendor=Ontimetek}
@{Code=0012AD; Vendor=IDS}
@{Code=0012AE; Vendor=HLS HARD-LINE}
@{Code=0012AF; Vendor=ELPRO}
@{Code=0012B0; Vendor=Efore Oyj}
@{Code=0012B1; Vendor=Dai Nippon Printing}
@{Code=0012B2; Vendor=Avolites}
@{Code=0012B3; Vendor=Advance Wireless}
@{Code=0012B4; Vendor=Work Microwave}
@{Code=0012B5; Vendor=Vialta}
@{Code=0012B6; Vendor=Santa Barbara Infrared}
@{Code=0012B7; Vendor=PTW Freiburg}
@{Code=0012B8; Vendor=G2 Microsystems}
@{Code=0012B9; Vendor=Fusion Digital}
@{Code=0012BA; Vendor=FSI}
@{Code=0012BB; Vendor=Telecom Association TR-41 Committee}
@{Code=0012BC; Vendor=Echolab}
@{Code=0012BD; Vendor=Avantec}
@{Code=0012BE; Vendor=Astek}
@{Code=0012BF; Vendor=Arcadyan}
@{Code=0012C0; Vendor=HotLava}
@{Code=0012C1; Vendor=Check Point}
@{Code=0012C2; Vendor=Apex}
@{Code=0012C3; Vendor=WIT S.A}
@{Code=0012C4; Vendor=Viseon}
@{Code=0012C5; Vendor=V-Show}
@{Code=0012C6; Vendor=TGC America}
@{Code=0012C7; Vendor=SECURAY LtdCo}
@{Code=0012C8; Vendor=Perfect}
@{Code=0012C9; Vendor=ARRIS}
@{Code=0012CA; Vendor=Mechatronic Brick Aps}
@{Code=0012CB; Vendor=CSS}
@{Code=0012CC; Vendor=Bitatek}
@{Code=0012CD; Vendor=ASEM}
@{Code=0012CE; Vendor=Advanced Cybernetics Group}
@{Code=0012CF; Vendor=Accton}
@{Code=0012D0; Vendor=Gossen-Metrawatt-GmbH}
@{Code=0012D1; Vendor=Texas Instruments}
@{Code=0012D2; Vendor=Texas Instruments}
@{Code=0012D3; Vendor=Zetta}
@{Code=0012D4; Vendor=Princeton}
@{Code=0012D5; Vendor=Motion Reality}
@{Code=0012D6; Vendor=Jiangsu Yitong High-Tech}
@{Code=0012D7; Vendor=Invento}
@{Code=0012D8; Vendor=International Games System}
@{Code=0012D9; Vendor=Cisco}
@{Code=0012DA; Vendor=Cisco}
@{Code=0012DB; Vendor=ZIEHL Industrie-elektronik +}
@{Code=0012DC; Vendor=SunCorp}
@{Code=0012DD; Vendor=Shengqu Information}
@{Code=0012DE; Vendor=Radio Components Sweden}
@{Code=0012DF; Vendor=Novomatic}
@{Code=0012E0; Vendor=Codan}
@{Code=0012E1; Vendor=Alliant}
@{Code=0012E2; Vendor=ALAXALA}
@{Code=0012E3; Vendor=Agat-RT}
@{Code=0012E4; Vendor=ZIEHL Industrie-electronik +}
@{Code=0012E5; Vendor=Time America}
@{Code=0012E6; Vendor=Spectec}
@{Code=0012E7; Vendor=Projectek Networking}
@{Code=0012E8; Vendor=Fraunhofer IMS}
@{Code=0012E9; Vendor=Abbey}
@{Code=0012EA; Vendor=Trane}
@{Code=0012EB; Vendor=PDH}
@{Code=0012EC; Vendor=Movacolor b.v}
@{Code=0012ED; Vendor=AVG Advanced}
@{Code=0012EE; Vendor=Sony}
@{Code=0012EF; Vendor=OneAccess}
@{Code=0012F0; Vendor=Intel}
@{Code=0012F1; Vendor=Ifotec}
@{Code=0012F2; Vendor=Brocade}
@{Code=0012F3; Vendor=ConnectBlue}
@{Code=0012F4; Vendor=Belco}
@{Code=0012F5; Vendor=Imarda New Zealand}
@{Code=0012F6; Vendor=MDK}
@{Code=0012F7; Vendor=Xiamen Xinglian}
@{Code=0012F8; Vendor=WNI Resources}
@{Code=0012F9; Vendor=Uryu Seisaku}
@{Code=0012FA; Vendor=THX}
@{Code=0012FB; Vendor=Samsung}
@{Code=0012FC; Vendor=PLANET System}
@{Code=0012FD; Vendor=Optimus IC S.A}
@{Code=0012FE; Vendor=Lenovo}
@{Code=0012FF; Vendor=Lely}
@{Code=001300; Vendor=IT-Factory}
@{Code=001301; Vendor=IronGate S.L}
@{Code=001302; Vendor=Intel}
@{Code=001303; Vendor=GateConnect}
@{Code=001304; Vendor=Flaircomm}
@{Code=001305; Vendor=Epicom}
@{Code=001306; Vendor=Always On Wireless}
@{Code=001307; Vendor=Paravirtual}
@{Code=001308; Vendor=Nuvera Fuel Cells}
@{Code=001309; Vendor=Ocean Broadband}
@{Code=00130A; Vendor=Nortel}
@{Code=00130B; Vendor=Mextal B.V}
@{Code=00130C; Vendor=HF System}
@{Code=00130D; Vendor=Galileo Avionica}
@{Code=00130E; Vendor=Focusrite Audio}
@{Code=00130F; Vendor=EGEMEN Bilgisayar Muh San ve Tic STI}
@{Code=001310; Vendor=Linksys}
@{Code=001311; Vendor=ARRIS}
@{Code=001312; Vendor=Amedia}
@{Code=001313; Vendor=GuangZhou Post & Telecom Equipment}
@{Code=001314; Vendor=Asiamajor}
@{Code=001315; Vendor=Sony}
@{Code=001316; Vendor=L-S-B Broadcast}
@{Code=001317; Vendor=GN Netcom}
@{Code=001318; Vendor=DGSTATION}
@{Code=001319; Vendor=Cisco}
@{Code=00131A; Vendor=Cisco}
@{Code=00131B; Vendor=BeCell Innovations}
@{Code=00131C; Vendor=LiteTouch}
@{Code=00131D; Vendor=Scanvaegt}
@{Code=00131E; Vendor=Peiker Acustic}
@{Code=00131F; Vendor=NxtPhase T&D}
@{Code=001320; Vendor=Intel}
@{Code=001321; Vendor=HP}
@{Code=001322; Vendor=DAQ}
@{Code=001323; Vendor=Cap}
@{Code=001324; Vendor=Schneider}
@{Code=001325; Vendor=Cortina}
@{Code=001326; Vendor=ECM}
@{Code=001327; Vendor=Data Acquisitions}
@{Code=001328; Vendor=Westech Korea}
@{Code=001329; Vendor=VSST}
@{Code=00132A; Vendor=Sitronics Telecom}
@{Code=00132B; Vendor=Phoenix Digital}
@{Code=00132C; Vendor=MAZ Brandenburg}
@{Code=00132D; Vendor=iWise}
@{Code=00132E; Vendor=ITian Coporation}
@{Code=00132F; Vendor=Interactek}
@{Code=001330; Vendor=Euro Protection Surveillance}
@{Code=001331; Vendor=CellPoint Connect}
@{Code=001332; Vendor=Beijing Topsec Network Security}
@{Code=001333; Vendor=BaudTec}
@{Code=001334; Vendor=Arkados}
@{Code=001335; Vendor=VS Berhad}
@{Code=001336; Vendor=Tianjin 712 Broadcasting}
@{Code=001337; Vendor=Orient Power Home Network}
@{Code=001338; Vendor=Fresenius-Vial}
@{Code=001339; Vendor=CCV Deutschland}
@{Code=00133A; Vendor=VadaTech}
@{Code=00133B; Vendor=Speed Dragon Multimedia}
@{Code=00133C; Vendor=Quintron}
@{Code=00133D; Vendor=Micro Memory Curtiss Wright}
@{Code=00133E; Vendor=MetaSwitch}
@{Code=00133F; Vendor=Eppendorf Instrumente}
@{Code=001340; Vendor=AD.EL s.r.l}
@{Code=001341; Vendor=Shandong New Beiyang Information}
@{Code=001342; Vendor=Vision}
@{Code=001343; Vendor=Matsushita}
@{Code=001344; Vendor=Fargo}
@{Code=001345; Vendor=Eaton}
@{Code=001346; Vendor=D-Link}
@{Code=001347; Vendor=Red Lion Controls}
@{Code=001348; Vendor=Artila}
@{Code=001349; Vendor=ZyXEL}
@{Code=00134A; Vendor=Engim}
@{Code=00134B; Vendor=ToGoldenNet}
@{Code=00134C; Vendor=YDT}
@{Code=00134D; Vendor=Inepro}
@{Code=00134E; Vendor=Valox}
@{Code=00134F; Vendor=Rapidus Wireless}
@{Code=001350; Vendor=Silver Spring}
@{Code=001351; Vendor=Niles Audio}
@{Code=001352; Vendor=Naztec}
@{Code=001353; Vendor=HYDAC Filtertechnik}
@{Code=001354; Vendor=Zcomax}
@{Code=001355; Vendor=TOMEN Cyber-business}
@{Code=001356; Vendor=FLIR Radiation}
@{Code=001357; Vendor=Soyal}
@{Code=001358; Vendor=Realm}
@{Code=001359; Vendor=ProTelevision}
@{Code=00135A; Vendor=Project T&E}
@{Code=00135B; Vendor=PanelLink Cinema}
@{Code=00135C; Vendor=OnSite}
@{Code=00135D; Vendor=NTTPC}
@{Code=00135E; Vendor=EAB/RWI/K}
@{Code=00135F; Vendor=Cisco}
@{Code=001360; Vendor=Cisco}
@{Code=001361; Vendor=Biospace}
@{Code=001362; Vendor=ShinHeung Precision}
@{Code=001363; Vendor=Verascape}
@{Code=001364; Vendor=Paradigm}
@{Code=001365; Vendor=Nortel}
@{Code=001366; Vendor=Neturity}
@{Code=001367; Vendor=Narayon}
@{Code=001368; Vendor=Saab}
@{Code=001369; Vendor=Honda}
@{Code=00136A; Vendor=Hach Lange Sarl}
@{Code=00136B; Vendor=E-TEC}
@{Code=00136C; Vendor=TomTom}
@{Code=00136D; Vendor=Tentaculus}
@{Code=00136E; Vendor=Techmetro}
@{Code=00136F; Vendor=PacketMotion}
@{Code=001370; Vendor=Nokia}
@{Code=001371; Vendor=ARRIS}
@{Code=001372; Vendor=Dell}
@{Code=001373; Vendor=BLwave}
@{Code=001374; Vendor=Atheros}
@{Code=001375; Vendor=American Security}
@{Code=001376; Vendor=Tabor}
@{Code=001377; Vendor=Samsung}
@{Code=001378; Vendor=Qsan}
@{Code=001379; Vendor=Ponder Information}
@{Code=00137A; Vendor=Netvox}
@{Code=00137B; Vendor=Movon}
@{Code=00137C; Vendor=Kaicom}
@{Code=00137D; Vendor=Dynalab}
@{Code=00137E; Vendor=CorEdge}
@{Code=00137F; Vendor=Cisco}
@{Code=001380; Vendor=Cisco}
@{Code=001381; Vendor=CHIPS}
@{Code=001382; Vendor=Cetacea}
@{Code=001383; Vendor=Application}
@{Code=001384; Vendor=Advanced Motion Controls}
@{Code=001385; Vendor=Add-On}
@{Code=001386; Vendor=ABB/Totalflow}
@{Code=001387; Vendor=27M}
@{Code=001388; Vendor=WiMedia Alliance}
@{Code=001389; Vendor=Redes de Telefonia Movil S.A}
@{Code=00138A; Vendor=Qingdao GoerTek}
@{Code=00138B; Vendor=Phantom}
@{Code=00138C; Vendor=Kumyoung}
@{Code=00138D; Vendor=Kinghold}
@{Code=00138E; Vendor=FOAB Elektronik}
@{Code=00138F; Vendor=Asiarock}
@{Code=001390; Vendor=Termtek}
@{Code=001391; Vendor=Ouen}
@{Code=001392; Vendor=Ruckus}
@{Code=001393; Vendor=Panta}
@{Code=001394; Vendor=Infohand}
@{Code=001395; Vendor=Congatec}
@{Code=001396; Vendor=Acbel Polytech}
@{Code=001397; Vendor=Oracle}
@{Code=001398; Vendor=TrafficSim}
@{Code=001399; Vendor=STAC}
@{Code=00139A; Vendor=K-ubique ID}
@{Code=00139B; Vendor=ioIMAGE}
@{Code=00139C; Vendor=Exavera}
@{Code=00139D; Vendor=MaxLinear Hispania S.L.U}
@{Code=00139E; Vendor=Ciara}
@{Code=00139F; Vendor=Electronics Design}
@{Code=0013A0; Vendor=ALGOSYSTEM}
@{Code=0013A1; Vendor=Crow}
@{Code=0013A2; Vendor=MaxStream}
@{Code=0013A3; Vendor=Siemens}
@{Code=0013A4; Vendor=KeyEye}
@{Code=0013A5; Vendor=General}
@{Code=0013A6; Vendor=Extricom}
@{Code=0013A7; Vendor=Battelle Memorial Institute}
@{Code=0013A8; Vendor=Tanisys}
@{Code=0013A9; Vendor=Sony}
@{Code=0013AA; Vendor=ALS & TEC}
@{Code=0013AB; Vendor=Telemotive}
@{Code=0013AC; Vendor=Sunmyung}
@{Code=0013AD; Vendor=Sendo}
@{Code=0013AE; Vendor=Radiance}
@{Code=0013AF; Vendor=NUMA}
@{Code=0013B0; Vendor=Jablotron}
@{Code=0013B1; Vendor=Intelligent Control Systems}
@{Code=0013B2; Vendor=Carallon}
@{Code=0013B3; Vendor=Ecom}
@{Code=0013B4; Vendor=Appear TV}
@{Code=0013B5; Vendor=Wavesat}
@{Code=0013B6; Vendor=Sling Media}
@{Code=0013B7; Vendor=Scantech ID}
@{Code=0013B8; Vendor=RyCo}
@{Code=0013B9; Vendor=BM}
@{Code=0013BA; Vendor=ReadyLinks}
@{Code=0013BB; Vendor=Smartvue}
@{Code=0013BC; Vendor=Artimi}
@{Code=0013BD; Vendor=Hymatom}
@{Code=0013BE; Vendor=Virtual Conexions}
@{Code=0013BF; Vendor=Media System Planning}
@{Code=0013C0; Vendor=Trix Tecnologia}
@{Code=0013C1; Vendor=Asoka USA}
@{Code=0013C2; Vendor=WACOM}
@{Code=0013C3; Vendor=Cisco}
@{Code=0013C4; Vendor=Cisco}
@{Code=0013C5; Vendor=Lightron Fiber-Optic Devices}
@{Code=0013C6; Vendor=OpenGear}
@{Code=0013C7; Vendor=IONOS}
@{Code=0013C8; Vendor=ADB Broadband}
@{Code=0013C9; Vendor=Beyond Achieve}
@{Code=0013CA; Vendor=Pico Digital}
@{Code=0013CB; Vendor=Zenitel Norway}
@{Code=0013CC; Vendor=Tall Maple}
@{Code=0013CD; Vendor=MTI}
@{Code=0013CE; Vendor=Intel}
@{Code=0013CF; Vendor=4Access}
@{Code=0013D0; Vendor=t+ Medical}
@{Code=0013D1; Vendor=KIRK telecom}
@{Code=0013D2; Vendor=Page Iberica}
@{Code=0013D3; Vendor=Micro-Star}
@{Code=0013D4; Vendor=ASUS}
@{Code=0013D5; Vendor=RuggedCom}
@{Code=0013D6; Vendor=TII Network}
@{Code=0013D7; Vendor=SPIDCOM}
@{Code=0013D8; Vendor=Princeton Instruments}
@{Code=0013D9; Vendor=Matrix Product Development}
@{Code=0013DA; Vendor=Diskware}
@{Code=0013DB; Vendor=SHOEI Electric}
@{Code=0013DC; Vendor=Ibtek}
@{Code=0013DD; Vendor=Abbott Diagnostics}
@{Code=0013DE; Vendor=Adapt4}
@{Code=0013DF; Vendor=Ryvor}
@{Code=0013E0; Vendor=Murata}
@{Code=0013E1; Vendor=Iprobe}
@{Code=0013E2; Vendor=GeoVision}
@{Code=0013E3; Vendor=CoVi}
@{Code=0013E4; Vendor=Yangjae}
@{Code=0013E5; Vendor=Tenosys}
@{Code=0013E6; Vendor=Technolution}
@{Code=0013E7; Vendor=Halcro}
@{Code=0013E8; Vendor=Intel}
@{Code=0013E9; Vendor=VeriWave}
@{Code=0013EA; Vendor=Kamstrup}
@{Code=0013EB; Vendor=Sysmaster}
@{Code=0013EC; Vendor=Netsnapper SARL}
@{Code=0013ED; Vendor=Psia}
@{Code=0013EE; Vendor=JBX Designs}
@{Code=0013EF; Vendor=Kingjon Digital}
@{Code=0013F0; Vendor=Wavefront Semiconductor}
@{Code=0013F1; Vendor=AMOD}
@{Code=0013F2; Vendor=Klas}
@{Code=0013F3; Vendor=Giga-byte}
@{Code=0013F4; Vendor=Psitek}
@{Code=0013F5; Vendor=Akimbi}
@{Code=0013F6; Vendor=Cintech}
@{Code=0013F7; Vendor=SMC}
@{Code=0013F8; Vendor=Dex Security}
@{Code=0013F9; Vendor=Cavera}
@{Code=0013FA; Vendor=LifeSize}
@{Code=0013FB; Vendor=RKC Instrument}
@{Code=0013FC; Vendor=SiCortex}
@{Code=0013FD; Vendor=Nokia}
@{Code=0013FE; Vendor=Grandtec}
@{Code=0013FF; Vendor=Dage-MTI Of MC}
@{Code=001400; Vendor=Minerva Korea}
@{Code=001401; Vendor=Rivertree}
@{Code=001402; Vendor=kk-electronic}
@{Code=001403; Vendor=Renasis}
@{Code=001404; Vendor=ARRIS}
@{Code=001405; Vendor=OpenIB}
@{Code=001406; Vendor=Go}
@{Code=001407; Vendor=Sperian Protection Instrumentation}
@{Code=001408; Vendor=Eka}
@{Code=001409; Vendor=MAGNETI MARELLI S.E. S.p.A}
@{Code=00140A; Vendor=WEPIO}
@{Code=00140B; Vendor=First}
@{Code=00140C; Vendor=GKB Cctv}
@{Code=00140D; Vendor=Nortel}
@{Code=00140E; Vendor=Nortel}
@{Code=00140F; Vendor=Federal State Unitary Leningrad R&D Institute Of}
@{Code=001410; Vendor=Suzhou Keda}
@{Code=001411; Vendor=Deutschmann Automation}
@{Code=001412; Vendor=S-TEC}
@{Code=001413; Vendor=Trebing & Himstedt Prozessautomation}
@{Code=001414; Vendor=Jumpnode Systems}
@{Code=001415; Vendor=Intec Automation}
@{Code=001416; Vendor=Scosche}
@{Code=001417; Vendor=RSE Informations Technologie}
@{Code=001418; Vendor=C4Line}
@{Code=001419; Vendor=Sidsa}
@{Code=00141A; Vendor=Deicy}
@{Code=00141B; Vendor=Cisco}
@{Code=00141C; Vendor=Cisco}
@{Code=00141D; Vendor=LTI-Motion}
@{Code=00141E; Vendor=P.A. Semi}
@{Code=00141F; Vendor=SunKwang}
@{Code=001420; Vendor=G-Links networking}
@{Code=001421; Vendor=Total Wireless}
@{Code=001422; Vendor=Dell}
@{Code=001423; Vendor=J-S. NEUROCOM}
@{Code=001424; Vendor=Merry Electrics}
@{Code=001425; Vendor=Galactic Computing}
@{Code=001426; Vendor=NL}
@{Code=001427; Vendor=JazzMutant}
@{Code=001428; Vendor=Vocollect}
@{Code=001429; Vendor=V Center}
@{Code=00142A; Vendor=Elitegroup}
@{Code=00142B; Vendor=Edata}
@{Code=00142C; Vendor=Koncept}
@{Code=00142D; Vendor=Toradex}
@{Code=00142E; Vendor=77 Elektronika Kft}
@{Code=00142F; Vendor=Savvius}
@{Code=001430; Vendor=ViPowER}
@{Code=001431; Vendor=PDL}
@{Code=001432; Vendor=Tarallax Wireless}
@{Code=001433; Vendor=Empower}
@{Code=001434; Vendor=Keri}
@{Code=001435; Vendor=CityCom}
@{Code=001436; Vendor=Qwerty Elektronik}
@{Code=001437; Vendor=GSTeletech}
@{Code=001438; Vendor=HP}
@{Code=001439; Vendor=Blonder Tongue}
@{Code=00143A; Vendor=Raytalk SRL}
@{Code=00143B; Vendor=Sensovation}
@{Code=00143C; Vendor=Rheinmetall Canada}
@{Code=00143D; Vendor=Aevoe}
@{Code=00143E; Vendor=AirLink}
@{Code=00143F; Vendor=Hotway}
@{Code=001440; Vendor=ATOMIC}
@{Code=001441; Vendor=Innovation Sound}
@{Code=001442; Vendor=Atto}
@{Code=001443; Vendor=Consultronics}
@{Code=001444; Vendor=Grundfos}
@{Code=001445; Vendor=Telefon-Gradnja d.o.o}
@{Code=001446; Vendor=SuperVision}
@{Code=001447; Vendor=BOAZ}
@{Code=001448; Vendor=Inventec Multimedia & Telecom}
@{Code=001449; Vendor=Sichuan Changhong Electric}
@{Code=00144A; Vendor=Taiwan Thick-Film}
@{Code=00144B; Vendor=Hifn}
@{Code=00144C; Vendor=General Meters}
@{Code=00144D; Vendor=Intelligent}
@{Code=00144E; Vendor=Srisa}
@{Code=00144F; Vendor=Oracle}
@{Code=001450; Vendor=Heim}
@{Code=001451; Vendor=Apple}
@{Code=001452; Vendor=Calculex}
@{Code=001453; Vendor=Advantech}
@{Code=001454; Vendor=Symwave}
@{Code=001455; Vendor=Coder}
@{Code=001456; Vendor=Edge}
@{Code=001457; Vendor=T-Vips}
@{Code=001458; Vendor=HS Automatic ApS}
@{Code=001459; Vendor=Moram}
@{Code=00145A; Vendor=Neratec}
@{Code=00145B; Vendor=SeekerNet}
@{Code=00145C; Vendor=Intronics B.V}
@{Code=00145D; Vendor=WJ}
@{Code=00145E; Vendor=IBM}
@{Code=00145F; Vendor=Aditec}
@{Code=001460; Vendor=Kyocera}
@{Code=001461; Vendor=Corona}
@{Code=001462; Vendor=Digiwell}
@{Code=001463; Vendor=Idcs N.V}
@{Code=001464; Vendor=Cryptosoft}
@{Code=001465; Vendor=Novo Nordisk}
@{Code=001466; Vendor=Kleinhenz Elektronik}
@{Code=001467; Vendor=ArrowSpan}
@{Code=001468; Vendor=CelPlan}
@{Code=001469; Vendor=Cisco}
@{Code=00146A; Vendor=Cisco}
@{Code=00146B; Vendor=Anagran}
@{Code=00146C; Vendor=Netgear}
@{Code=00146D; Vendor=RF}
@{Code=00146E; Vendor=H. Stoll}
@{Code=00146F; Vendor=Kohler}
@{Code=001470; Vendor=Prokom}
@{Code=001471; Vendor=Eastern Asia}
@{Code=001472; Vendor=China Broadband Wireless IP Standard group}
@{Code=001473; Vendor=Bookham}
@{Code=001474; Vendor=K40}
@{Code=001475; Vendor=Wiline}
@{Code=001476; Vendor=MultiCom}
@{Code=001477; Vendor=Trilliant}
@{Code=001478; Vendor=TP-Link}
@{Code=001479; Vendor=NEC Magnus}
@{Code=00147A; Vendor=Eubus}
@{Code=00147B; Vendor=Iteris}
@{Code=00147C; Vendor=3Com}
@{Code=00147D; Vendor=Aeon Digital}
@{Code=00147E; Vendor=InnerWireless}
@{Code=00147F; Vendor=Thomson Telecom Belgium}
@{Code=001480; Vendor=Hitachi-LG Data Storage Korea}
@{Code=001481; Vendor=Multilink}
@{Code=001482; Vendor=Aurora}
@{Code=001483; Vendor=eXS}
@{Code=001484; Vendor=Cermate}
@{Code=001485; Vendor=Giga-Byte}
@{Code=001486; Vendor=Echo Digital Audio}
@{Code=001487; Vendor=American Integrators}
@{Code=001488; Vendor=Akorri}
@{Code=001489; Vendor=B15402100 - Jandei}
@{Code=00148A; Vendor=Elin Ebg Traction}
@{Code=00148B; Vendor=Globo}
@{Code=00148C; Vendor=General Dynamics Mission}
@{Code=00148D; Vendor=Cubic Defense Simulation}
@{Code=00148E; Vendor=Tele Power}
@{Code=00148F; Vendor=Protronic}
@{Code=001490; Vendor=ASP}
@{Code=001491; Vendor=Daniels}
@{Code=001492; Vendor=Liteon}
@{Code=001493; Vendor=Systimax}
@{Code=001494; Vendor=ESU}
@{Code=001495; Vendor=2Wire}
@{Code=001496; Vendor=Phonic}
@{Code=001497; Vendor=ZHIYUAN}
@{Code=001498; Vendor=Viking Design}
@{Code=001499; Vendor=Helicomm}
@{Code=00149A; Vendor=ARRIS}
@{Code=00149B; Vendor=Nokota}
@{Code=00149C; Vendor=HF}
@{Code=00149D; Vendor=Sound ID}
@{Code=00149E; Vendor=UbONE}
@{Code=00149F; Vendor=System and Chips}
@{Code=0014A0; Vendor=Accsense}
@{Code=0014A1; Vendor=Synchronous}
@{Code=0014A2; Vendor=Core Micro}
@{Code=0014A3; Vendor=Vitelec}
@{Code=0014A4; Vendor=Hon Hai Precision}
@{Code=0014A5; Vendor=Gemtek}
@{Code=0014A6; Vendor=Teranetics}
@{Code=0014A7; Vendor=Nokia}
@{Code=0014A8; Vendor=Cisco}
@{Code=0014A9; Vendor=Cisco}
@{Code=0014AA; Vendor=Ashly Audio}
@{Code=0014AB; Vendor=Senhai}
@{Code=0014AC; Vendor=Bountiful WiFi}
@{Code=0014AD; Vendor=Gassner Wiege- und Messtechnik}
@{Code=0014AE; Vendor=Wizlogics}
@{Code=0014AF; Vendor=Datasym POS}
@{Code=0014B0; Vendor=Naeil Community}
@{Code=0014B1; Vendor=Axell Wireless}
@{Code=0014B2; Vendor=mCubelogics}
@{Code=0014B3; Vendor=CoreStar}
@{Code=0014B4; Vendor=General Dynamics United Kingdom}
@{Code=0014B5; Vendor=Physiometrix}
@{Code=0014B6; Vendor=Enswer}
@{Code=0014B7; Vendor=AR Infotek}
@{Code=0014B8; Vendor=Hill-Rom}
@{Code=0014B9; Vendor=Mstar Semiconductor}
@{Code=0014BA; Vendor=Carvers de}
@{Code=0014BB; Vendor=Open Interface}
@{Code=0014BC; Vendor=Synectic Telecom Exports}
@{Code=0014BD; Vendor=IncNETWORKS}
@{Code=0014BE; Vendor=Wink}
@{Code=0014BF; Vendor=Linksys}
@{Code=0014C0; Vendor=Symstream Group}
@{Code=0014C1; Vendor=U.S. Robotics}
